"id","mois","produit","region","gouvernorat","tranche_age","genre","milieu","canal_achat","occasion","quantite","prix_unitaire","montant_total","satisfaction","canal_decouverte","concurrent_essaye","racheterait","recommande_ami"
"ACH02060","Octobre","Boga Fraise","Sud","Sfax","18-24","F","urbain","cafe_restaurant","quotidien","1","1.8","1.8","5","bouche_a_oreille","Aucun","Oui","Non"
"ACH02061","Octobre","Boga Fraise","Grand Tunis","Ben Arous","45-54","F","urbain","epicerie","quotidien","1","1.8","1.8","4","reseaux_sociaux","Pepsi","Oui","Oui"
"ACH02062","Octobre","Boga Pomme","Centre-Ouest","Sidi Bouzid","25-34","M","urbain","souk","repas_famille","3","1.8","5.4","5","bouche_a_oreille","Boga","Oui","Oui"
"ACH02063","Octobre","Boga Cidre","Centre-Ouest","Kairouan","25-34","M","rural","epicerie","quotidien","2","1.8","3.6","4","bouche_a_oreille","Coca-Cola","Oui","Oui"
"ACH02064","Octobre","Boga Fraise","Centre-Est","Mahdia","35-44","M","urbain","epicerie","repas_famille","3","1.8","5.4","5","pub_tv","Fanta","Oui","Oui"
"ACH02065","Octobre","Boga Cidre","Centre-Ouest","Sidi Bouzid","55+","M","urbain","epicerie","quotidien","3","1.8","5.4","3","bouche_a_oreille","Aucun","Oui","Non"
"ACH02066","Octobre","Boga Limoun","Grand Tunis","Ben Arous","18-24","M","urbain","distributeur_auto","repas_famille","2","1.8","3.6","5","pub_tv","Aucun","Oui","Oui"
"ACH02067","Octobre","Boga Limoun","Grand Tunis","Ben Arous","18-24","M","rural","distributeur_auto","travail","1","1.8","1.8","4","reseaux_sociaux","Boga","Oui","Oui"
"ACH02068","Octobre","Boga Pomme","Grand Tunis","Ben Arous","18-24","M","urbain","cafe_restaurant","quotidien","1","1.8","1.8","4","affichage","Coca-Cola","Oui","Non"
"ACH02069","Octobre","Boga Cidre","Grand Tunis","Tunis","25-34","M","urbain","epicerie","fete","6","1.8","10.8","5","reseaux_sociaux","Fanta","Oui","Oui"
"ACH02070","Octobre","Boga Limoun","Centre-Est","Monastir","18-24","M","urbain","cafe_restaurant","quotidien","1","1.8","1.8","5","bouche_a_oreille","Safia","Oui","Oui"
"ACH02071","Octobre","Boga Cidre","Sud","Médenine","35-44","F","urbain","en_ligne","quotidien","3","1.8","5.4","5","reseaux_sociaux","Coca-Cola","Oui","Non"
"ACH02072","Octobre","Boga Limoun","Nord Littoral","Zaghouan","45-54","F","urbain","supermarche","sortie_amis","1","1.8","1.8","4","promotion_magasin","Aucun","Oui","Non"
"ACH02073","Octobre","Boga Limoun","Grand Tunis","Manouba","18-24","F","urbain","epicerie","travail","1","1.8","1.8","5","reseaux_sociaux","Coca-Cola","Oui","Non"
"ACH02074","Octobre","Boga Cidre","Sud","Médenine","8-17","F","urbain","epicerie","fete","3","1.8","5.4","4","reseaux_sociaux","Coca-Cola","Oui","Non"
"ACH02075","Octobre","Boga Cidre","Grand Tunis","Tunis","35-44","F","urbain","cafe_restaurant","sport","2","1.8","3.6","4","promotion_magasin","Aucun","Oui","Oui"
"ACH02076","Octobre","Boga Cidre","Grand Tunis","Ariana","18-24","F","urbain","en_ligne","sport","2","1.8","3.6","4","promotion_magasin","Aucun","Oui","Non"
"ACH02077","Octobre","Boga Pomme","Nord Littoral","Nabeul","45-54","M","urbain","epicerie","fete","4","1.8","7.2","5","promotion_magasin","Pepsi","Oui","Oui"
"ACH02078","Octobre","Boga Cidre","Grand Tunis","Ben Arous","45-54","M","urbain","epicerie","travail","2","1.8","3.6","5","reseaux_sociaux","Fanta","Oui","Oui"
"ACH02079","Octobre","Boga Cidre","Sud","Gabès","18-24","M","urbain","en_ligne","sortie_amis","2","1.8","3.6","3","reseaux_sociaux","Aucun","Non","Non"
"ACH02080","Octobre","Boga Cidre","Centre-Ouest","Sidi Bouzid","18-24","F","urbain","supermarche","travail","1","1.8","1.8","3","pub_tv","Coca-Cola","Non","Non"
"ACH02081","Octobre","Boga Cidre","Sud","Médenine","25-34","F","rural","epicerie","sortie_amis","1","1.8","1.8","4","influenceur","Coca-Cola","Oui","Non"
"ACH02082","Octobre","Boga Cidre","Nord Littoral","Nabeul","8-17","M","rural","en_ligne","fete","2","1.8","3.6","3","pub_tv","Coca-Cola","Oui","Non"
"ACH02083","Octobre","Boga Cidre","Sud","Gabès","8-17","F","urbain","cafe_restaurant","sport","2","1.8","3.6","4","bouche_a_oreille","Safia","Oui","Non"
"ACH02084","Octobre","Boga Limoun","Nord Littoral","Bizerte","45-54","M","urbain","en_ligne","repas_famille","3","1.8","5.4","5","affichage","Fanta","Oui","Oui"
"ACH02085","Octobre","Boga Cidre","Sud","Sfax","25-34","M","urbain","cafe_restaurant","quotidien","2","1.8","3.6","4","bouche_a_oreille","Aucun","Oui","Non"
"ACH02086","Octobre","Boga Pomme","Grand Tunis","Ariana","18-24","F","urbain","supermarche","sortie_amis","2","1.8","3.6","3","bouche_a_oreille","Coca-Cola","Non","Non"
"ACH02087","Octobre","Boga Fraise","Nord-Ouest","Jendouba","35-44","F","urbain","supermarche","quotidien","2","1.8","3.6","4","bouche_a_oreille","Coca-Cola","Oui","Non"
"ACH02088","Octobre","Boga Limoun","Grand Tunis","Manouba","18-24","F","urbain","epicerie","quotidien","2","1.8","3.6","5","pub_tv","Pepsi","Oui","Oui"
"ACH02089","Octobre","Boga Pomme","Centre-Est","Monastir","35-44","M","rural","en_ligne","quotidien","2","1.8","3.6","5","bouche_a_oreille","Coca-Cola","Oui","Non"
"ACH02090","Octobre","Boga Cidre","Grand Tunis","Ben Arous","25-34","F","urbain","epicerie","fete","4","1.8","7.2","5","bouche_a_oreille","Coca-Cola","Oui","Non"
"ACH02091","Octobre","Boga Cidre","Sud","Tataouine","8-17","M","urbain","distributeur_auto","quotidien","1","1.8","1.8","4","promotion_magasin","Coca-Cola","Oui","Non"
"ACH02092","Octobre","Boga Cidre","Sud","Médenine","18-24","M","urbain","cafe_restaurant","travail","3","1.8","5.4","4","affichage","Coca-Cola","Oui","Oui"
"ACH02093","Octobre","Boga Limoun","Nord Littoral","Zaghouan","35-44","F","rural","souk","quotidien","1","1.8","1.8","4","reseaux_sociaux","Coca-Cola","Oui","Oui"
"ACH02094","Octobre","Boga Cidre","Grand Tunis","Ariana","35-44","M","urbain","supermarche","repas_famille","3","1.8","5.4","5","bouche_a_oreille","Coca-Cola","Oui","Oui"
"ACH02095","Octobre","Boga Pomme","Centre-Est","Sousse","18-24","F","urbain","epicerie","quotidien","1","1.8","1.8","5","bouche_a_oreille","Pepsi","Oui","Oui"
"ACH02096","Octobre","Boga Cidre","Grand Tunis","Ben Arous","18-24","F","urbain","cafe_restaurant","quotidien","1","1.8","1.8","3","promotion_magasin","Pepsi","Non","Non"
"ACH02097","Octobre","Boga Pomme","Sud","Sfax","18-24","M","rural","cafe_restaurant","sortie_amis","2","1.8","3.6","3","bouche_a_oreille","Boga","Oui","Non"
"ACH02098","Octobre","Boga Pomme","Grand Tunis","Manouba","18-24","M","urbain","cafe_restaurant","fete","3","1.8","5.4","3","bouche_a_oreille","Pepsi","Oui","Non"
"ACH02099","Octobre","Boga Cidre","Centre-Est","Monastir","35-44","F","urbain","supermarche","quotidien","1","1.8","1.8","4","promotion_magasin","Aucun","Oui","Non"
"ACH02100","Octobre","Boga Cidre","Grand Tunis","Ben Arous","25-34","M","urbain","supermarche","sortie_amis","2","1.8","3.6","4","bouche_a_oreille","Fanta","Oui","Non"
"ACH02101","Novembre","Boga Cidre","Nord-Ouest","Béja","45-54","M","rural","epicerie","sport","2","1.8","3.6","3","reseaux_sociaux","Coca-Cola","Non","Non"
"ACH02102","Novembre","Boga Pomme","Grand Tunis","Tunis","8-17","F","rural","en_ligne","fete","4","1.8","7.2","5","promotion_magasin","Aucun","Oui","Oui"
"ACH02103","Novembre","Boga Cidre","Nord Littoral","Bizerte","55+","M","urbain","cafe_restaurant","plage_ete","2","1.8","3.6","5","reseaux_sociaux","Aucun","Oui","Non"
"ACH02104","Novembre","Boga Limoun","Grand Tunis","Tunis","25-34","M","urbain","en_ligne","travail","1","1.8","1.8","3","influenceur","Aucun","Oui","Non"
"ACH02105","Novembre","Boga Limoun","Grand Tunis","Tunis","18-24","M","rural","epicerie","sortie_amis","1","1.8","1.8","4","reseaux_sociaux","Coca-Cola","Oui","Oui"
"ACH02106","Novembre","Boga Pomme","Grand Tunis","Manouba","25-34","M","rural","supermarche","quotidien","1","1.8","1.8","5","reseaux_sociaux","Fanta","Oui","Non"
"ACH02107","Novembre","Boga Cidre","Grand Tunis","Manouba","25-34","M","urbain","epicerie","quotidien","3","1.8","5.4","5","reseaux_sociaux","Boga","Oui","Oui"
"ACH02108","Novembre","Boga Cidre","Sud","Sfax","25-34","M","urbain","supermarche","quotidien","2","1.8","3.6","5","reseaux_sociaux","Coca-Cola","Oui","Oui"
"ACH02109","Novembre","Boga Cidre","Grand Tunis","Manouba","8-17","M","rural","epicerie","fete","6","1.8","10.8","5","bouche_a_oreille","Pepsi","Oui","Oui"
"ACH02110","Novembre","Boga Pomme","Grand Tunis","Tunis","8-17","F","urbain","cafe_restaurant","quotidien","1","1.8","1.8","4","pub_tv","Aucun","Oui","Non"
"ACH02111","Novembre","Boga Limoun","Grand Tunis","Manouba","25-34","F","urbain","en_ligne","sport","2","1.8","3.6","4","reseaux_sociaux","Pepsi","Oui","Non"
"ACH02112","Novembre","Boga Limoun","Centre-Est","Monastir","35-44","M","rural","en_ligne","travail","1","1.8","1.8","5","reseaux_sociaux","Aucun","Oui","Non"
"ACH02113","Novembre","Boga Cidre","Sud","Médenine","25-34","M","urbain","distributeur_auto","travail","1","1.8","1.8","5","pub_tv","Coca-Cola","Oui","Oui"
"ACH02114","Novembre","Boga Cidre","Grand Tunis","Tunis","18-24","M","urbain","epicerie","quotidien","1","1.8","1.8","5","reseaux_sociaux","Aucun","Oui","Non"
"ACH02115","Novembre","Boga Cidre","Grand Tunis","Ben Arous","25-34","F","urbain","en_ligne","travail","1","1.8","1.8","4","pub_tv","Safia","Oui","Non"
"ACH02116","Novembre","Boga Limoun","Grand Tunis","Ariana","45-54","M","urbain","supermarche","repas_famille","2","1.8","3.6","5","influenceur","Coca-Cola","Oui","Non"
"ACH02117","Novembre","Boga Cidre","Nord Littoral","Bizerte","25-34","F","urbain","supermarche","travail","2","1.8","3.6","4","reseaux_sociaux","Aucun","Oui","Oui"
"ACH02118","Novembre","Boga Cidre","Centre-Est","Sousse","35-44","F","rural","distributeur_auto","sport","2","1.8","3.6","5","pub_tv","Fanta","Oui","Oui"
"ACH02119","Novembre","Boga Cidre","Centre-Est","Monastir","35-44","M","urbain","supermarche","quotidien","2","1.8","3.6","5","reseaux_sociaux","Aucun","Oui","Oui"
"ACH02120","Novembre","Boga Cidre","Centre-Est","Sousse","25-34","M","urbain","distributeur_auto","sortie_amis","3","1.8","5.4","3","pub_tv","Coca-Cola","Oui","Non"
"ACH02121","Novembre","Boga Limoun","Nord-Ouest","Le Kef","35-44","F","rural","supermarche","quotidien","2","1.8","3.6","4","pub_tv","Pepsi","Oui","Oui"
"ACH02122","Novembre","Boga Limoun","Sud","Sfax","35-44","M","urbain","epicerie","quotidien","1","1.8","1.8","5","pub_tv","Fanta","Oui","Oui"
"ACH02123","Novembre","Boga Cidre","Centre-Est","Sousse","18-24","M","urbain","cafe_restaurant","travail","1","1.8","1.8","5","reseaux_sociaux","Coca-Cola","Oui","Non"
"ACH02124","Novembre","Boga Cidre","Nord-Ouest","Béja","25-34","M","urbain","supermarche","sport","1","1.8","1.8","4","pub_tv","Pepsi","Oui","Oui"
"ACH02125","Novembre","Boga Limoun","Centre-Est","Mahdia","8-17","M","urbain","distributeur_auto","quotidien","2","1.8","3.6","3","affichage","Fanta","Non","Non"
"ACH02126","Novembre","Boga Fraise","Nord Littoral","Zaghouan","8-17","F","urbain","epicerie","quotidien","1","1.8","1.8","4","reseaux_sociaux","Coca-Cola","Oui","Oui"
"ACH02127","Novembre","Boga Fraise","Sud","Gabès","25-34","F","rural","en_ligne","travail","2","1.8","3.6","3","pub_tv","Aucun","Oui","Non"
"ACH02128","Novembre","Boga Pomme","Centre-Ouest","Kairouan","18-24","M","urbain","souk","travail","1","1.8","1.8","4","bouche_a_oreille","Boga","Oui","Oui"
"ACH02129","Novembre","Boga Cidre","Grand Tunis","Manouba","18-24","M","urbain","cafe_restaurant","sortie_amis","2","1.8","3.6","4","bouche_a_oreille","Fanta","Oui","Oui"
"ACH02130","Novembre","Boga Limoun","Grand Tunis","Ariana","8-17","M","rural","cafe_restaurant","plage_ete","3","1.8","5.4","3","promotion_magasin","Coca-Cola","Non","Non"
"ACH02131","Novembre","Boga Pomme","Nord Littoral","Nabeul","18-24","M","urbain","epicerie","quotidien","2","1.8","3.6","5","pub_tv","Coca-Cola","Oui","Oui"
"ACH02132","Novembre","Boga Fraise","Nord Littoral","Bizerte","18-24","F","urbain","cafe_restaurant","quotidien","2","1.8","3.6","5","affichage","Pepsi","Oui","Oui"
"ACH02133","Novembre","Boga Cidre","Grand Tunis","Ben Arous","35-44","M","rural","supermarche","sortie_amis","2","1.8","3.6","3","bouche_a_oreille","Fanta","Non","Non"
"ACH02134","Novembre","Boga Limoun","Centre-Est","Mahdia","25-34","M","urbain","cafe_restaurant","travail","1","1.8","1.8","4","bouche_a_oreille","Boga","Oui","Oui"
"ACH02135","Novembre","Boga Limoun","Grand Tunis","Ariana","8-17","F","urbain","en_ligne","travail","1","1.8","1.8","4","affichage","Pepsi","Oui","Non"
"ACH02136","Novembre","Boga Limoun","Grand Tunis","Ben Arous","8-17","M","urbain","epicerie","sport","2","1.8","3.6","5","bouche_a_oreille","Coca-Cola","Oui","Oui"
"ACH02137","Novembre","Boga Cidre","Centre-Est","Mahdia","35-44","F","urbain","en_ligne","sport","2","1.8","3.6","5","pub_tv","Safia","Oui","Non"
"ACH02138","Novembre","Boga Cidre","Grand Tunis","Ariana","55+","F","urbain","supermarche","plage_ete","3","1.8","5.4","4","bouche_a_oreille","Aucun","Oui","Non"
"ACH02139","Novembre","Boga Cidre","Nord-Ouest","Le Kef","35-44","M","urbain","supermarche","quotidien","1","1.8","1.8","4","pub_tv","Safia","Oui","Non"
"ACH02140","Novembre","Boga Fraise","Nord-Ouest","Jendouba","18-24","M","urbain","souk","quotidien","3","1.8","5.4","5","pub_tv","Fanta","Oui","Oui"
"ACH02141","Novembre","Boga Cidre","Grand Tunis","Manouba","18-24","F","urbain","en_ligne","fete","3","1.8","5.4","4","bouche_a_oreille","Coca-Cola","Oui","Oui"
"ACH02142","Novembre","Boga Limoun","Centre-Est","Sousse","25-34","F","urbain","distributeur_auto","quotidien","1","1.8","1.8","5","reseaux_sociaux","Aucun","Oui","Oui"
"ACH02143","Novembre","Boga Fraise","Grand Tunis","Ben Arous","18-24","M","urbain","cafe_restaurant","quotidien","3","1.8","5.4","3","pub_tv","Pepsi","Non","Non"
"ACH02144","Novembre","Boga Cidre","Centre-Est","Sousse","18-24","M","urbain","epicerie","quotidien","1","1.8","1.8","4","pub_tv","Pepsi","Oui","Oui"
"ACH02145","Novembre","Boga Cidre","Grand Tunis","Ariana","25-34","M","rural","en_ligne","repas_famille","3","1.8","5.4","5","bouche_a_oreille","Aucun","Oui","Non"
"ACH02146","Novembre","Boga Cidre","Nord-Ouest","Béja","45-54","M","urbain","cafe_restaurant","plage_ete","1","1.8","1.8","5","reseaux_sociaux","Pepsi","Oui","Oui"
"ACH02147","Novembre","Boga Cidre","Grand Tunis","Ariana","18-24","M","urbain","epicerie","quotidien","3","1.8","5.4","4","reseaux_sociaux","Pepsi","Oui","Non"
"ACH02148","Novembre","Boga Pomme","Sud","Médenine","35-44","F","rural","epicerie","quotidien","1","1.8","1.8","4","pub_tv","Aucun","Oui","Non"
"ACH02149","Novembre","Boga Cidre","Grand Tunis","Ariana","18-24","M","urbain","epicerie","sport","2","1.8","3.6","5","bouche_a_oreille","Aucun","Oui","Oui"
"ACH02150","Novembre","Boga Limoun","Nord Littoral","Nabeul","18-24","M","urbain","cafe_restaurant","sport","2","1.8","3.6","3","affichage","Fanta","Oui","Non"
"ACH02151","Novembre","Boga Pomme","Nord-Ouest","Jendouba","18-24","F","urbain","epicerie","travail","3","1.8","5.4","5","reseaux_sociaux","Aucun","Oui","Oui"
"ACH02152","Novembre","Boga Fraise","Centre-Ouest","Kairouan","25-34","M","rural","cafe_restaurant","quotidien","2","1.8","3.6","5","reseaux_sociaux","Boga","Oui","Oui"
"ACH02153","Novembre","Boga Cidre","Centre-Est","Mahdia","25-34","F","rural","supermarche","quotidien","2","1.8","3.6","3","pub_tv","Pepsi","Oui","Non"
"ACH02154","Novembre","Boga Pomme","Centre-Est","Mahdia","25-34","F","urbain","supermarche","travail","2","1.8","3.6","3","bouche_a_oreille","Aucun","Non","Non"
"ACH02155","Novembre","Boga Cidre","Nord-Ouest","Le Kef","25-34","F","urbain","epicerie","quotidien","2","1.8","3.6","4","reseaux_sociaux","Pepsi","Oui","Oui"
"ACH02156","Novembre","Boga Cidre","Grand Tunis","Ariana","35-44","M","rural","supermarche","sport","1","1.8","1.8","3","promotion_magasin","Pepsi","Oui","Non"
"ACH02157","Novembre","Boga Fraise","Grand Tunis","Manouba","8-17","F","rural","en_ligne","repas_famille","2","1.8","3.6","5","promotion_magasin","Boga","Oui","Non"
"ACH02158","Novembre","Boga Cidre","Nord Littoral","Nabeul","18-24","F","urbain","supermarche","travail","1","1.8","1.8","5","pub_tv","Boga","Oui","Oui"
"ACH02159","Novembre","Boga Pomme","Centre-Est","Mahdia","18-24","F","urbain","epicerie","travail","2","1.8","3.6","5","bouche_a_oreille","Safia","Oui","Oui"
"ACH02160","Novembre","Boga Fraise","Nord Littoral","Nabeul","25-34","F","urbain","cafe_restaurant","travail","3","1.8","5.4","4","bouche_a_oreille","Fanta","Oui","Oui"
"ACH02161","Novembre","Boga Pomme","Sud","Gabès","25-34","F","urbain","epicerie","quotidien","1","1.8","1.8","4","bouche_a_oreille","Pepsi","Oui","Oui"
"ACH02162","Novembre","Boga Limoun","Centre-Ouest","Kairouan","25-34","F","urbain","supermarche","repas_famille","6","1.8","10.8","5","influenceur","Boga","Oui","Non"
"ACH02163","Novembre","Boga Cidre","Sud","Médenine","45-54","F","urbain","supermarche","fete","3","1.8","5.4","5","pub_tv","Pepsi","Oui","Oui"
"ACH02164","Novembre","Boga Cidre","Grand Tunis","Ariana","18-24","F","urbain","distributeur_auto","travail","1","1.8","1.8","5","affichage","Coca-Cola","Oui","Oui"
"ACH02165","Novembre","Boga Pomme","Grand Tunis","Ben Arous","55+","M","rural","epicerie","repas_famille","6","1.8","10.8","4","promotion_magasin","Fanta","Oui","Oui"
"ACH02166","Novembre","Boga Fraise","Sud","Tataouine","25-34","M","urbain","epicerie","sortie_amis","1","1.8","1.8","4","pub_tv","Aucun","Oui","Non"
"ACH02167","Novembre","Boga Pomme","Sud","Sfax","35-44","F","urbain","epicerie","sport","2","1.8","3.6","5","reseaux_sociaux","Coca-Cola","Oui","Oui"
"ACH02168","Novembre","Boga Limoun","Sud","Tataouine","25-34","M","urbain","supermarche","plage_ete","1","1.8","1.8","4","pub_tv","Fanta","Oui","Non"
"ACH02169","Novembre","Boga Fraise","Centre-Est","Mahdia","35-44","M","urbain","supermarche","fete","6","1.8","10.8","5","reseaux_sociaux","Coca-Cola","Oui","Oui"
"ACH02170","Novembre","Boga Limoun","Centre-Est","Monastir","35-44","F","urbain","souk","quotidien","1","1.8","1.8","3","pub_tv","Pepsi","Non","Non"
"ACH02171","Novembre","Boga Cidre","Sud","Médenine","45-54","M","urbain","epicerie","sport","1","1.8","1.8","5","promotion_magasin","Coca-Cola","Oui","Non"
"ACH02172","Novembre","Boga Cidre","Grand Tunis","Ariana","18-24","F","urbain","epicerie","travail","1","1.8","1.8","4","reseaux_sociaux","Safia","Oui","Oui"
"ACH02173","Novembre","Boga Pomme","Centre-Ouest","Sidi Bouzid","8-17","M","rural","epicerie","plage_ete","2","1.8","3.6","4","reseaux_sociaux","Pepsi","Oui","Non"
"ACH02174","Novembre","Boga Cidre","Grand Tunis","Ariana","25-34","M","urbain","epicerie","quotidien","2","1.8","3.6","4","pub_tv","Pepsi","Oui","Oui"
"ACH02175","Novembre","Boga Cidre","Grand Tunis","Ben Arous","8-17","F","rural","epicerie","sport","1","1.8","1.8","5","bouche_a_oreille","Boga","Oui","Non"
"ACH02176","Novembre","Boga Cidre","Centre-Est","Monastir","18-24","M","rural","cafe_restaurant","repas_famille","6","1.8","10.8","3","bouche_a_oreille","Boga","Non","Non"
"ACH02177","Novembre","Boga Fraise","Centre-Est","Mahdia","25-34","M","urbain","en_ligne","sortie_amis","1","1.8","1.8","5","pub_tv","Coca-Cola","Oui","Oui"
"ACH02178","Novembre","Boga Limoun","Centre-Est","Monastir","8-17","M","urbain","epicerie","travail","3","1.8","5.4","3","reseaux_sociaux","Coca-Cola","Oui","Non"
"ACH02179","Novembre","Boga Pomme","Centre-Est","Sousse","18-24","M","urbain","epicerie","repas_famille","6","1.8","10.8","4","affichage","Fanta","Oui","Non"
"ACH02180","Novembre","Boga Fraise","Centre-Est","Sousse","25-34","M","urbain","cafe_restaurant","quotidien","2","1.8","3.6","5","pub_tv","Aucun","Oui","Oui"
"ACH02181","Novembre","Boga Cidre","Grand Tunis","Manouba","8-17","M","rural","distributeur_auto","quotidien","1","1.8","1.8","4","affichage","Coca-Cola","Oui","Oui"
"ACH02182","Novembre","Boga Fraise","Centre-Est","Monastir","25-34","F","rural","cafe_restaurant","travail","1","1.8","1.8","4","pub_tv","Boga","Oui","Oui"
"ACH02183","Novembre","Boga Cidre","Grand Tunis","Tunis","55+","M","urbain","epicerie","repas_famille","3","1.8","5.4","4","reseaux_sociaux","Fanta","Oui","Oui"
