id,age,tranche_age,genre,education,region,gouvernorat,milieu,revenu_mensuel_tnd,tranche_revenu,taux_epargne_pct,lifestyle,canaux_utilises,nb_canaux,categories_achetees,nb_categories,canaux_decouverte,recherche_mobile_pct,recherche_duree_jours,sources_comparees,methode_paiement,panier_moyen_tnd,achat_en_ligne,achat_repete_3mois,nps,connait_programme_fidelite,points_friction,nb_friction,ramadan_actif,ramadan_panier_tnd,ete_actif,ete_panier_tnd,soldes_actif,soldes_panier_tnd,smartphone,connexion_4g_5g,utilise_apps_paiement,actif_reseaux_sociaux,satisfaction_globale,season
TN02261,33,25-34,F,Universitaire Licence,Grand Tunis,Tunis,urbain,892,Moyen,4.2,Rural émergent,boutique_physique|reseaux_sociaux|app_mobile|television_catalogue,4,divertissement|sante|tech_electronique,3,instagram,88,7,3,paiement_a_la_livraison,170.15,False,True,22,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|prix_non_transparents,4,True,224.17,True,199.13,False,198.19,True,True,False,False,61,ramadan
TN02262,64,55+,F,Secondaire / BAC,Grand Tunis,Manouba,urbain,1857,Élevé,5.9,Urbain moderne,boutique_physique|app_mobile|marche_souk,3,sport|tech_electronique|mode,3,google_search,35,4,3,paiement_a_la_livraison,258.01,False,False,35,True,livraison_lente_chere|retours_difficiles|rupture_de_stock,3,True,401.4,False,461.01,True,348.43,True,True,True,True,40,ramadan
TN02263,44,35-44,F,Universitaire Licence,Grand Tunis,Ben Arous,urbain,882,Moyen,9.6,Familial traditionnel,boutique_physique|reseaux_sociaux|app_mobile,3,mode|tech_electronique|maison_deco|beaute_hygiene|sport,5,influenceur_local|affichage_urbain|tv_radio,66,5,3,paiement_a_la_livraison,235.9,False,False,23,False,mefiance_paiement_online|prix_non_transparents|interface_non_arabisee|rupture_de_stock,4,True,254.66,True,279.57,True,355.25,False,True,False,True,63,soldes
TN02264,26,25-34,M,Master / Ingénieur,Sud,Gabès,rural,1069,Moyen,8.5,Familial traditionnel,boutique_physique|marche_souk|whatsapp_commerce,3,alimentation|mode|tech_electronique|sante|sport,5,facebook|youtube,74,5,1,paiement_a_la_livraison,126.57,False,False,38,False,mefiance_paiement_online|retours_difficiles|rupture_de_stock,3,False,237.91,False,218.38,True,221.05,True,True,False,True,70,soldes
TN02265,18,18-24,M,Primaire / Collège,Sud,Médenine,rural,686,Moyen,6.3,Familial traditionnel,reseaux_sociaux|whatsapp_commerce,2,maison_deco|mode,2,bouche_a_oreille,92,3,3,paiement_a_la_livraison,115.96,False,False,30,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|prix_non_transparents|interface_non_arabisee,5,True,119.48,True,88.41,True,144.37,True,True,False,True,74,soldes
TN02266,30,25-34,M,Sans diplôme,Sud,Sfax,urbain,1419,Moyen,4.1,Digitaliste connecté,boutique_physique|reseaux_sociaux|app_mobile|site_ecommerce|marche_souk,5,maison_deco|sport|tech_electronique,3,youtube|affichage_urbain|instagram,75,1,1,especes,161.15,False,False,5,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles,3,True,245.29,True,159.04,False,169.17,True,True,True,False,49,ramadan
TN02267,26,25-34,F,Universitaire Licence,Centre-Ouest,Kasserine,rural,1735,Élevé,0.5,Urbain moderne,boutique_physique,1,sport|divertissement|beaute_hygiene,3,tiktok|influenceur_local|google_search,84,6,1,especes,303.21,False,True,46,False,mefiance_paiement_online|retours_difficiles|prix_non_transparents|service_client_absent,4,True,451.88,True,443.23,False,410.88,True,True,False,True,52,ramadan
TN02268,21,18-24,M,Universitaire Licence,Centre-Est,Mahdia,urbain,538,Faible,15.4,Rural émergent,boutique_physique|reseaux_sociaux|marche_souk,3,divertissement|sante|tech_electronique|beaute_hygiene,4,youtube|facebook|instagram,86,1,2,especes,26.94,True,True,8,False,mefiance_paiement_online|retours_difficiles|prix_non_transparents|service_client_absent|rupture_de_stock,5,True,40.18,True,34.87,False,33.48,True,True,False,False,48,ramadan
TN02269,24,18-24,F,Primaire / Collège,Sud,Tataouine,rural,1084,Moyen,10.5,Urbain moderne,boutique_physique|site_ecommerce,2,voyage_tourisme|divertissement|sante|mode,4,instagram|affichage_urbain,93,2,4,carte_bancaire,87.37,False,True,44,False,livraison_lente_chere|prix_non_transparents|service_client_absent,3,True,125.73,True,125.08,True,158.01,True,True,True,True,58,soldes
TN02270,27,25-34,M,Secondaire / BAC,Grand Tunis,Ariana,urbain,955,Moyen,4.5,Familial traditionnel,boutique_physique|site_ecommerce|marche_souk|whatsapp_commerce,4,divertissement|alimentation,2,bouche_a_oreille|youtube|influenceur_local,89,1,3,paiement_a_la_livraison,173.92,True,False,24,False,mefiance_paiement_online|interface_non_arabisee,2,True,194.94,False,152.01,False,250.89,True,True,False,True,81,ramadan
TN02271,31,25-34,F,Primaire / Collège,Centre-Ouest,Sidi Bouzid,urbain,1242,Moyen,15.3,Urbain moderne,boutique_physique|reseaux_sociaux|app_mobile|marche_souk|whatsapp_commerce,5,voyage_tourisme|sport,2,youtube|tiktok,91,5,3,paiement_a_la_livraison,111.18,True,True,40,True,mefiance_paiement_online|retours_difficiles|prix_non_transparents,3,False,238.9,False,174.81,True,159.44,True,True,True,True,58,soldes
TN02272,26,25-34,M,Primaire / Collège,Grand Tunis,Ariana,urbain,4933,Très élevé,16.7,Rural émergent,boutique_physique|app_mobile|marche_souk,3,voyage_tourisme|divertissement|alimentation,3,instagram|bouche_a_oreille,78,1,3,paiement_a_la_livraison,1238.09,True,True,37,False,mefiance_paiement_online|prix_non_transparents|rupture_de_stock,3,True,1284.51,True,1122.57,True,976.75,True,True,False,True,56,ramadan
TN02273,29,25-34,M,Universitaire Licence,Grand Tunis,Ariana,urbain,385,Faible,15.9,Urbain moderne,boutique_physique|site_ecommerce|marche_souk,3,mode|sante|tech_electronique,3,bouche_a_oreille,83,4,2,paiement_a_la_livraison,54.62,True,False,26,False,mefiance_paiement_online|retours_difficiles|prix_non_transparents|interface_non_arabisee,4,True,65.7,True,67.58,True,73.56,False,True,False,True,72,soldes
TN02274,22,18-24,M,Secondaire / BAC,Sud,Sfax,urbain,1374,Moyen,11.5,Familial traditionnel,boutique_physique|reseaux_sociaux|app_mobile|site_ecommerce|marche_souk,5,tech_electronique|mode,2,youtube,85,6,3,especes,83.97,False,False,22,False,mefiance_paiement_online|service_client_absent,2,True,147.65,True,105.21,True,162.65,True,True,True,True,57,soldes
TN02275,23,18-24,M,Sans diplôme,Sud,Tataouine,urbain,625,Moyen,14.5,Digitaliste connecté,boutique_physique|reseaux_sociaux|app_mobile|site_ecommerce|marche_souk,5,voyage_tourisme|sante,2,tiktok|affichage_urbain|google_search,93,2,4,paiement_a_la_livraison,70.45,True,False,29,False,livraison_lente_chere|retours_difficiles|prix_non_transparents,3,True,137.46,True,120.38,True,116.24,True,True,False,True,55,ramadan
TN02276,23,18-24,M,Secondaire / BAC,Centre-Est,Sousse,rural,1166,Moyen,5.1,Urbain moderne,app_mobile|marche_souk,2,voyage_tourisme|alimentation|mode,3,youtube|affichage_urbain,81,4,2,virement,77.97,True,True,12,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|service_client_absent,4,True,138.42,True,117.75,True,119.85,True,True,True,True,44,ramadan
TN02277,51,45-54,M,Primaire / Collège,Nord Littoral,Zaghouan,urbain,353,Faible,1.9,Digitaliste connecté,site_ecommerce|marche_souk,2,sante|alimentation|beaute_hygiene,3,google_search|tiktok|instagram,39,4,3,paiement_a_la_livraison,51.05,True,False,35,False,livraison_lente_chere|prix_non_transparents|service_client_absent,3,True,67.68,True,60.08,False,57.05,True,True,False,True,36,ramadan
TN02278,31,25-34,F,Universitaire Licence,Nord-Ouest,Jendouba,rural,434,Faible,6.5,Digitaliste connecté,boutique_physique|app_mobile,2,maison_deco|alimentation|beaute_hygiene,3,tv_radio|google_search|instagram,82,5,4,especes,57.23,False,False,26,False,livraison_lente_chere|retours_difficiles|prix_non_transparents|service_client_absent|interface_non_arabisee,5,True,65.79,True,50.74,False,70.3,False,False,False,False,58,ramadan
TN02279,39,35-44,F,Secondaire / BAC,Grand Tunis,Manouba,urbain,1051,Moyen,17.2,Urbain moderne,reseaux_sociaux|app_mobile|marche_souk,3,sport|divertissement|alimentation|mode,4,google_search|youtube|facebook,62,3,5,paiement_a_la_livraison,235.31,False,False,2,False,livraison_lente_chere|retours_difficiles|prix_non_transparents|interface_non_arabisee,4,True,239.26,True,217.95,True,361.03,True,True,False,True,51,soldes
TN02280,24,18-24,M,Universitaire Licence,Centre-Ouest,Kasserine,urbain,334,Faible,14.2,Digitaliste connecté,boutique_physique|reseaux_sociaux|app_mobile|marche_souk,4,maison_deco|sport|divertissement|alimentation,4,google_search|influenceur_local,98,6,4,paiement_a_la_livraison,37.69,False,True,3,False,mefiance_paiement_online|prix_non_transparents|service_client_absent|rupture_de_stock,4,True,31.7,False,32.22,False,41.13,True,True,True,False,53,ramadan
TN02281,25,25-34,M,Sans diplôme,Centre-Est,Sfax Nord,urbain,5720,Très élevé,13.0,Digitaliste connecté,boutique_physique|site_ecommerce|marche_souk,3,divertissement|alimentation|beaute_hygiene,3,tiktok|facebook,91,5,4,especes,685.59,False,False,26,False,livraison_lente_chere|retours_difficiles|prix_non_transparents|service_client_absent,4,True,1087.78,True,1175.46,True,1367.33,False,True,True,True,79,soldes
TN02282,33,25-34,F,Universitaire Licence,Grand Tunis,Ariana,urbain,763,Moyen,1.1,Familial traditionnel,reseaux_sociaux|app_mobile|site_ecommerce,3,sport|tech_electronique,2,bouche_a_oreille,78,5,3,especes,148.64,True,False,26,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|prix_non_transparents,4,True,230.29,False,198.93,True,191.58,True,True,True,True,31,ramadan
TN02283,52,45-54,F,Primaire / Collège,Grand Tunis,Manouba,urbain,1995,Élevé,4.8,Familial traditionnel,boutique_physique|app_mobile,2,voyage_tourisme|divertissement|tech_electronique,3,tiktok|google_search|youtube,39,3,3,paiement_a_la_livraison,370.53,True,True,56,False,mefiance_paiement_online|retours_difficiles|interface_non_arabisee|rupture_de_stock,4,True,636.12,True,492.83,True,460.49,True,True,False,False,60,ramadan
TN02284,29,25-34,F,Secondaire / BAC,Centre-Est,Sfax Nord,urbain,927,Moyen,9.3,Rural émergent,boutique_physique|marche_souk,2,voyage_tourisme|alimentation,2,bouche_a_oreille|youtube,82,4,3,especes,109.33,False,False,35,False,mefiance_paiement_online|retours_difficiles|service_client_absent|rupture_de_stock,4,True,222.51,True,163.38,True,173.38,True,False,False,True,46,ramadan
TN02285,27,25-34,M,Sans diplôme,Grand Tunis,Tunis,urbain,799,Moyen,17.6,Digitaliste connecté,boutique_physique|app_mobile|site_ecommerce|marche_souk,4,maison_deco|divertissement|sante|beaute_hygiene,4,tiktok,90,7,4,carte_bancaire,202.76,False,False,30,False,livraison_lente_chere|mefiance_paiement_online,2,True,225.07,False,197.12,False,218.88,True,False,True,False,67,ramadan
TN02286,21,18-24,F,Universitaire Licence,Centre-Est,Sousse,urbain,2802,Élevé,0.0,Digitaliste connecté,boutique_physique|reseaux_sociaux|app_mobile|site_ecommerce|whatsapp_commerce,5,sport|mode,2,tv_radio|tiktok,90,6,3,especes,164.28,False,False,19,False,livraison_lente_chere|mefiance_paiement_online|service_client_absent,3,True,250.38,True,303.79,False,266.31,True,True,False,False,59,ete
TN02287,22,18-24,M,Master / Ingénieur,Nord Littoral,Bizerte,urbain,530,Faible,8.5,Familial traditionnel,reseaux_sociaux,1,alimentation|mode,2,google_search|affichage_urbain|tv_radio,89,5,3,paiement_a_la_livraison,39.01,True,False,31,True,livraison_lente_chere|mefiance_paiement_online|retours_difficiles,3,False,31.4,True,27.5,True,35.46,True,True,False,True,44,soldes
TN02288,25,25-34,F,Universitaire Licence,Centre-Est,Monastir,urbain,2885,Élevé,4.7,Urbain moderne,boutique_physique|reseaux_sociaux|marche_souk|whatsapp_commerce,4,voyage_tourisme|alimentation|mode|tech_electronique,4,facebook,83,2,3,paiement_a_la_livraison,493.65,True,False,3,False,service_client_absent|interface_non_arabisee|rupture_de_stock,3,True,556.29,True,530.62,True,660.64,True,True,False,True,51,soldes
TN02289,18,18-24,M,Master / Ingénieur,Centre-Ouest,Sidi Bouzid,rural,1231,Moyen,15.4,Familial traditionnel,reseaux_sociaux|app_mobile|site_ecommerce|marche_souk|television_catalogue,5,voyage_tourisme|mode,2,affichage_urbain,83,3,3,paiement_a_la_livraison,111.76,False,False,49,False,livraison_lente_chere|interface_non_arabisee,2,True,145.78,True,106.05,True,152.06,True,True,False,True,75,soldes
TN02290,27,25-34,F,Secondaire / BAC,Grand Tunis,Ben Arous,urbain,1439,Moyen,11.0,Urbain moderne,reseaux_sociaux,1,divertissement|sport|alimentation|mode,4,affichage_urbain,76,6,4,especes,186.41,True,True,48,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|service_client_absent|interface_non_arabisee|rupture_de_stock,6,True,208.0,True,214.95,True,221.27,True,True,True,True,39,soldes
TN02291,18,18-24,F,Universitaire Licence,Centre-Ouest,Sidi Bouzid,urbain,914,Moyen,12.6,Digitaliste connecté,boutique_physique|reseaux_sociaux|app_mobile|marche_souk|whatsapp_commerce,5,sport|alimentation|mode,3,instagram|influenceur_local|tv_radio,95,4,3,paiement_a_la_livraison,129.41,False,True,34,False,livraison_lente_chere|retours_difficiles|service_client_absent|interface_non_arabisee,4,True,144.84,True,113.72,True,139.37,True,True,True,True,76,ramadan
TN02292,29,25-34,F,Universitaire Licence,Grand Tunis,Ariana,rural,2457,Élevé,11.1,Digitaliste connecté,reseaux_sociaux|app_mobile|marche_souk|television_catalogue,4,voyage_tourisme|sport|mode,3,instagram|bouche_a_oreille|google_search,74,4,4,virement,315.76,True,False,-9,False,prix_non_transparents|service_client_absent,2,True,561.01,True,442.65,False,695.09,False,True,True,True,56,ramadan
TN02293,32,25-34,F,Secondaire / BAC,Grand Tunis,Ariana,urbain,1599,Élevé,5.2,Urbain moderne,app_mobile|site_ecommerce,2,voyage_tourisme|divertissement|tech_electronique|beaute_hygiene,4,youtube|google_search,73,6,3,especes,327.48,True,False,14,False,livraison_lente_chere|mefiance_paiement_online|prix_non_transparents,3,True,432.09,False,458.56,True,667.21,False,True,True,False,88,soldes
TN02294,19,18-24,M,Universitaire Licence,Grand Tunis,Ariana,urbain,781,Moyen,16.1,Rural émergent,boutique_physique|reseaux_sociaux|site_ecommerce|marche_souk,4,voyage_tourisme|sante|alimentation|mode,4,youtube|bouche_a_oreille|google_search,98,1,6,especes,101.75,False,True,37,False,livraison_lente_chere|mefiance_paiement_online,2,True,116.66,False,109.06,False,147.83,True,False,False,True,50,ramadan
TN02295,52,45-54,F,Secondaire / BAC,Centre-Ouest,Kairouan,urbain,1120,Moyen,17.9,Familial traditionnel,boutique_physique,1,maison_deco|sport|alimentation,3,bouche_a_oreille|affichage_urbain|tv_radio,52,7,5,especes,208.93,True,True,17,True,mefiance_paiement_online|retours_difficiles|prix_non_transparents,3,True,236.41,False,188.65,True,180.64,True,False,False,True,58,ramadan
TN02296,29,25-34,F,Sans diplôme,Nord Littoral,Nabeul,urbain,3671,Très élevé,4.2,Familial traditionnel,boutique_physique|marche_souk|television_catalogue,3,divertissement|alimentation|mode|maison_deco|sante,5,tv_radio,89,6,3,paiement_a_la_livraison,903.56,False,True,28,False,livraison_lente_chere|mefiance_paiement_online|prix_non_transparents|service_client_absent|rupture_de_stock,5,True,1134.67,True,1035.61,False,1462.73,True,True,True,True,61,ramadan
TN02297,31,25-34,F,Secondaire / BAC,Centre-Est,Sousse,urbain,2355,Élevé,1.0,Digitaliste connecté,reseaux_sociaux|app_mobile,2,voyage_tourisme|divertissement|mode|beaute_hygiene,4,youtube,88,7,3,carte_bancaire,446.3,True,True,42,True,livraison_lente_chere|mefiance_paiement_online,2,True,418.45,True,537.46,True,402.1,True,True,True,True,78,ete
TN02298,54,45-54,F,Universitaire Licence,Sud,Sfax,urbain,1244,Moyen,11.2,Familial traditionnel,boutique_physique|app_mobile|site_ecommerce|whatsapp_commerce|television_catalogue,5,sante|mode,2,youtube,48,6,2,paiement_a_la_livraison,216.39,False,False,67,True,mefiance_paiement_online|retours_difficiles,2,True,245.07,True,214.5,False,201.23,True,True,True,True,55,ramadan
TN02299,50,45-54,M,Sans diplôme,Sud,Tataouine,rural,1010,Moyen,7.6,Urbain moderne,boutique_physique|reseaux_sociaux|app_mobile|whatsapp_commerce,4,maison_deco|sport|alimentation,3,youtube,52,2,4,especes,171.78,True,False,30,False,livraison_lente_chere|mefiance_paiement_online|service_client_absent|interface_non_arabisee|rupture_de_stock,5,True,206.67,True,195.56,False,176.73,True,True,False,False,50,ramadan
TN02300,53,45-54,F,Sans diplôme,Grand Tunis,Tunis,urbain,1005,Moyen,6.8,Rural émergent,boutique_physique|reseaux_sociaux|marche_souk,3,sport|beaute_hygiene,2,tv_radio|influenceur_local|youtube,50,1,3,especes,170.56,True,False,22,False,livraison_lente_chere|retours_difficiles|rupture_de_stock,3,True,189.55,True,239.45,True,289.29,True,True,False,True,63,soldes
TN02301,38,35-44,M,Secondaire / BAC,Grand Tunis,Manouba,urbain,535,Faible,1.0,Urbain moderne,boutique_physique|reseaux_sociaux|app_mobile,3,mode|tech_electronique|beaute_hygiene,3,google_search|tv_radio|bouche_a_oreille,57,8,3,carte_bancaire,76.57,True,True,11,False,retours_difficiles,1,True,94.35,True,82.18,True,80.59,True,True,False,False,54,ramadan
TN02302,37,35-44,F,Universitaire Licence,Centre-Est,Mahdia,urbain,1050,Moyen,6.0,Familial traditionnel,boutique_physique|marche_souk|whatsapp_commerce,3,voyage_tourisme|sante,2,influenceur_local|facebook,62,5,1,especes,237.92,False,False,21,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles,3,True,294.54,False,274.71,False,338.91,True,True,True,False,55,ramadan
TN02303,40,35-44,F,Sans diplôme,Sud,Sfax,urbain,570,Faible,15.7,Familial traditionnel,boutique_physique|site_ecommerce|marche_souk|whatsapp_commerce,4,mode,1,facebook,61,3,4,especes,63.09,False,False,21,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|interface_non_arabisee,4,True,79.53,True,78.67,True,68.59,True,True,False,True,87,ramadan
TN02304,45,45-54,F,Primaire / Collège,Centre-Est,Sfax Nord,rural,1172,Moyen,17.2,Rural émergent,boutique_physique|reseaux_sociaux|app_mobile|site_ecommerce|marche_souk,5,divertissement|sante|alimentation,3,instagram|bouche_a_oreille,46,9,5,paiement_a_la_livraison,143.9,True,False,34,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|prix_non_transparents|service_client_absent,5,True,248.74,False,194.02,True,220.36,True,True,False,True,49,ramadan
TN02305,23,18-24,F,Sans diplôme,Centre-Est,Mahdia,urbain,1078,Moyen,7.9,Familial traditionnel,reseaux_sociaux|app_mobile|site_ecommerce|whatsapp_commerce,4,maison_deco|divertissement|beaute_hygiene,3,instagram,97,7,3,paiement_a_la_livraison,70.92,False,False,51,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles,3,True,128.67,True,117.35,True,98.29,True,False,False,False,78,ramadan
TN02306,34,25-34,M,Primaire / Collège,Centre-Ouest,Sidi Bouzid,rural,3877,Très élevé,7.5,Rural émergent,boutique_physique|reseaux_sociaux,2,maison_deco|voyage_tourisme|alimentation|mode,4,bouche_a_oreille|influenceur_local,86,8,3,especes,957.44,False,False,20,False,mefiance_paiement_online|retours_difficiles|service_client_absent,3,True,1331.5,True,1067.92,False,1543.75,True,True,True,True,58,ramadan
TN02307,27,25-34,F,Universitaire Licence,Grand Tunis,Ariana,urbain,1522,Élevé,14.4,Rural émergent,boutique_physique|reseaux_sociaux|app_mobile|site_ecommerce|marche_souk,5,alimentation|maison_deco|sante|voyage_tourisme|sport,5,tiktok,90,5,3,paiement_a_la_livraison,349.46,True,False,46,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|prix_non_transparents|service_client_absent,5,True,486.27,False,488.74,False,612.98,True,True,False,True,52,ramadan
